en-gum-conversation	GUM_conversation_lambada-1	are you do they still teach at bahia on sunday	are you do they still teach at bahia on sunday
en-gum-conversation	GUM_conversation_lambada-2	night	night
en-gum-conversation	GUM_conversation_lambada-3	oh yeah	oh yeah
en-gum-conversation	GUM_conversation_lambada-4	in fact i would have gone today if it wasn't for my back	in fact i would have gone today if it wasn't for my back
en-gum-conversation	GUM_conversation_lambada-5	well i finally found some people there i can dance with	well i finally found some people there i can dance with
en-gum-conversation	GUM_conversation_lambada-6	so that helps	so that helps
en-gum-conversation	GUM_conversation_lambada-7	do you need a partner	do you need a partner
en-gum-conversation	GUM_conversation_lambada-8	to go there	to go there
en-gum-conversation	GUM_conversation_lambada-9	yeah	yeah
en-gum-conversation	GUM_conversation_lambada-10	no	no
en-gum-conversation	GUM_conversation_lambada-11	besides you i mean if you're a guy if	besides you i mean if you're a guy if
en-gum-conversation	GUM_conversation_lambada-12	if you're a woman i mean those guys'll be all over you	if you're a woman i mean those guys'll be all over you
en-gum-conversation	GUM_conversation_lambada-13	i swear it	i swear it
en-gum-conversation	GUM_conversation_lambada-14	don't say that harold's in the room	don't say that harold's in the room
en-gum-conversation	GUM_conversation_lambada-15	run along now dear	run along now dear
en-gum-conversation	GUM_conversation_lambada-16	you could come too	you could come too
en-gum-conversation	GUM_conversation_lambada-17	well i don't necessarily mean in a bad way even though i'm sure there are a few there i'm not dancing with guys	well i don't necessarily mean in a bad way even though i'm sure there are a few there i'm not dancing with guys
en-gum-conversation	GUM_conversation_lambada-18	all i can say is the women aren't all over me	all i can say is the women aren't all over me
en-gum-conversation	GUM_conversation_lambada-19	darn	darn
en-gum-conversation	GUM_conversation_lambada-20	ooh	ooh
en-gum-conversation	GUM_conversation_lambada-21	but but i remember like i went there with this person it's kind of funny	but but i remember like i went there with this person it's kind of funny
en-gum-conversation	GUM_conversation_lambada-22	th this person did not want to dance	th this person did not want to dance
en-gum-conversation	GUM_conversation_lambada-23	so she's just gonna watch	so she's just gonna watch
en-gum-conversation	GUM_conversation_lambada-24	so every once in a while i'd get up and dance and it's like when i'd come back i mean there was some guy there sitting in my chair	so every once in a while i'd get up and dance and it's like when i'd come back i mean there was some guy there sitting in my chair
en-gum-conversation	GUM_conversation_lambada-25	every time i got up	every time i got up
en-gum-conversation	GUM_conversation_lambada-26	i'm thinking god these guys don't waste any time	i'm thinking god these guys don't waste any time
en-gum-conversation	GUM_conversation_lambada-27	i mean you turn your back and there's somebody moving in	i mean you turn your back and there's somebody moving in
en-gum-conversation	GUM_conversation_lambada-28	i mean i don't know if they	i mean i don't know if they
en-gum-conversation	GUM_conversation_lambada-29	maybe harold you should come with me	maybe harold you should come with me
en-gum-conversation	GUM_conversation_lambada-30	why	why
en-gum-conversation	GUM_conversation_lambada-31	learn some lam lambada	learn some lam lambada
en-gum-conversation	GUM_conversation_lambada-32	so i can find find some girls with empty chairs next to em	so i can find find some girls with empty chairs next to em
en-gum-conversation	GUM_conversation_lambada-33	maybe i should go with miles	maybe i should go with miles
en-gum-conversation	GUM_conversation_lambada-34	oh did	oh did
en-gum-conversation	GUM_conversation_lambada-35	yeah you guys could be partners	yeah you guys could be partners
en-gum-conversation	GUM_conversation_lambada-36	did	did
en-gum-conversation	GUM_conversation_lambada-37	what	what
en-gum-conversation	GUM_conversation_lambada-38	well i don't know if i told you told you that story about that woman who uh went after that guy there	well i don't know if i told you told you that story about that woman who uh went after that guy there
en-gum-conversation	GUM_conversation_lambada-39	i told you that story right	i told you that story right
en-gum-conversation	GUM_conversation_lambada-40	i was there sunday three four weeks ago	i was there sunday three four weeks ago
en-gum-conversation	GUM_conversation_lambada-41	uh after the class is over w over with i'm sitting down at a table there's a woman from who was in the class and two men sitting to my right is a table with two women there	uh after the class is over w over with i'm sitting down at a table there's a woman from who was in the class and two men sitting to my right is a table with two women there
en-gum-conversation	GUM_conversation_lambada-42	they had apparently just come from oba oba	they had apparently just come from oba oba
en-gum-conversation	GUM_conversation_lambada-43	on the last night	on the last night
en-gum-conversation	GUM_conversation_lambada-44	oh i think you told me	oh i think you told me
en-gum-conversation	GUM_conversation_lambada-45	the last night	the last night
en-gum-conversation	GUM_conversation_lambada-46	yeah	yeah
en-gum-conversation	GUM_conversation_lambada-47	and like well they were attractive women the one had on a real real short skirt	and like well they were attractive women the one had on a real real short skirt
en-gum-conversation	GUM_conversation_lambada-48	anyway there was this guy in his fifties out there dancing by himself	anyway there was this guy in his fifties out there dancing by himself
en-gum-conversation	GUM_conversation_lambada-49	and the woman was just looking at him making eyes then she went out there got on her knees in front of him in this skirt that's this short takes her hands and goes along his toes and then up and is just doing like that	and the woman was just looking at him making eyes then she went out there got on her knees in front of him in this skirt that's this short takes her hands and goes along his toes and then up and is just doing like that
en-gum-conversation	GUM_conversation_lambada-50	ooh	ooh
en-gum-conversation	GUM_conversation_lambada-51	i figured oh they must know each other	i figured oh they must know each other
en-gum-conversation	GUM_conversation_lambada-52	ooh	ooh
en-gum-conversation	GUM_conversation_lambada-53	very well in fact	very well in fact
en-gum-conversation	GUM_conversation_lambada-54	mhm	mhm
en-gum-conversation	GUM_conversation_lambada-55	gross	gross
en-gum-conversation	GUM_conversation_lambada-56	that's what i assumed	that's what i assumed
en-gum-conversation	GUM_conversation_lambada-57	and they did that for the whole dance and i mean she was d all kind of suggestive stuff and touching him and everything people would like cheering and clapping go for it	and they did that for the whole dance and i mean she was d all kind of suggestive stuff and touching him and everything people would like cheering and clapping go for it
en-gum-conversation	GUM_conversation_lambada-58	and all this kind of thing	and all this kind of thing
en-gum-conversation	GUM_conversation_lambada-59	the the song ended the guy set down at another table	the the song ended the guy set down at another table
en-gum-conversation	GUM_conversation_lambada-60	and she set down	and she set down
en-gum-conversation	GUM_conversation_lambada-61	at a	at a
en-gum-conversation	GUM_conversation_lambada-62	at the table with her woman friend	at the table with her woman friend
en-gum-conversation	GUM_conversation_lambada-63	they never danced again the rest of the evening	they never danced again the rest of the evening
en-gum-conversation	GUM_conversation_lambada-64	hm	hm
en-gum-conversation	GUM_conversation_lambada-65	this is like so i was thinking this woman's sitting about as far away from me as jamie is	this is like so i was thinking this woman's sitting about as far away from me as jamie is
en-gum-conversation	GUM_conversation_lambada-66	and i was thinking hm this is interesting	and i was thinking hm this is interesting
en-gum-conversation	GUM_conversation_lambada-67	i wonder how long it was gonna take the guys in this club to move in on her	i wonder how long it was gonna take the guys in this club to move in on her
en-gum-conversation	GUM_conversation_lambada-68	no sooner did i think this thought guys were over there	no sooner did i think this thought guys were over there
en-gum-conversation	GUM_conversation_lambada-69	what you didn't ask her to dance	what you didn't ask her to dance
en-gum-conversation	GUM_conversation_lambada-70	not miles he's just in daze	not miles he's just in daze
en-gum-conversation	GUM_conversation_lambada-71	well i was still trying to figure out surely they must know each other i mean why wasn't he sitting at her table	well i was still trying to figure out surely they must know each other i mean why wasn't he sitting at her table
en-gum-conversation	GUM_conversation_lambada-72	you mean you were still thinking about it	you mean you were still thinking about it
