japanese	japanese-conversation-asdc	full	docs/language-contract-benchmark/conversations/inputs.tsv:16902	deha
japanese	japanese-conversation-asdc	full	docs/language-contract-benchmark/conversations/inputs.tsv:19439	omeshiagari
japanese	japanese-conversation-asdc	full	docs/language-contract-benchmark/conversations/inputs.tsv:27746	gatsujoujunni
japanese	japanese-conversation-asdc	full	docs/language-contract-benchmark/conversations/inputs.tsv:17477	achikochi
japanese	japanese-conversation-asdc	full	docs/language-contract-benchmark/conversations/inputs.tsv:28846	nanka
japanese	japanese-conversation-asdc	full	docs/language-contract-benchmark/conversations/inputs.tsv:27245	suuha
japanese	japanese-conversation-asdc	full	docs/language-contract-benchmark/conversations/inputs.tsv:23465	ta
japanese	japanese-conversation-asdc	full	docs/language-contract-benchmark/conversations/inputs.tsv:18467	desune
japanese	japanese-conversation-asdc	full	docs/language-contract-benchmark/conversations/inputs.tsv:16918	soredeha
japanese	japanese-conversation-asdc	full	docs/language-contract-benchmark/conversations/inputs.tsv:17198	deno
japanese	japanese-conversation-asdc	full	docs/language-contract-benchmark/conversations/inputs.tsv:25842	okyakusamanogokibouwookikaseitadakemasudeshouka
japanese	japanese-conversation-asdc	full	docs/language-contract-benchmark/conversations/inputs.tsv:17909	no
japanese	japanese-conversation-asdc	full	docs/language-contract-benchmark/conversations/inputs.tsv:24575	soredeha
japanese	japanese-conversation-asdc	full	docs/language-contract-benchmark/conversations/inputs.tsv:23769	yoroshikuonegaishimasu
japanese	japanese-conversation-asdc	full	docs/language-contract-benchmark/conversations/inputs.tsv:17038	yauta
japanese	japanese-conversation-asdc	full	docs/language-contract-benchmark/conversations/inputs.tsv:19064	kashikomari
japanese	japanese-conversation-asdc	half	docs/language-contract-benchmark/conversations/inputs.tsv:17031	shi
japanese	japanese-conversation-asdc	half	docs/language-contract-benchmark/conversations/inputs.tsv:27898	konotabi
japanese	japanese-conversation-asdc	half	docs/language-contract-benchmark/conversations/inputs.tsv:28855	kashikoma
japanese	japanese-conversation-asdc	half	docs/language-contract-benchmark/conversations/inputs.tsv:28711	subeteshinguru
japanese	japanese-conversation-asdc	half	docs/language-contract-benchmark/conversations/inputs.tsv:29309	haf
japanese	japanese-conversation-asdc	half	docs/language-contract-benchmark/conversations/inputs.tsv:24687	yos
japanese	japanese-conversation-asdc	half	docs/language-contract-benchmark/conversations/inputs.tsv:20788	sag
japanese	japanese-conversation-asdc	half	docs/language-contract-benchmark/conversations/inputs.tsv:21817	kashikom
japanese	japanese-conversation-asdc	half	docs/language-contract-benchmark/conversations/inputs.tsv:15371	ma
japanese	japanese-conversation-asdc	half	docs/language-contract-benchmark/conversations/inputs.tsv:27890	jouj
japanese	japanese-conversation-asdc	half	docs/language-contract-benchmark/conversations/inputs.tsv:25930	asa
japanese	japanese-conversation-asdc	half	docs/language-contract-benchmark/conversations/inputs.tsv:23578	gok
japanese	japanese-conversation-asdc	half	docs/language-contract-benchmark/conversations/inputs.tsv:20636	m
japanese	japanese-conversation-asdc	half	docs/language-contract-benchmark/conversations/inputs.tsv:22606	moira
japanese	japanese-conversation-asdc	half	docs/language-contract-benchmark/conversations/inputs.tsv:20860	desh
japanese	japanese-conversation-asdc	half	docs/language-contract-benchmark/conversations/inputs.tsv:30226	de
japanese	japanese-conversation-asdc	initials	docs/language-contract-benchmark/conversations/inputs.tsv:18693	o
japanese	japanese-conversation-asdc	initials	docs/language-contract-benchmark/conversations/inputs.tsv:24426	y
japanese	japanese-conversation-asdc	initials	docs/language-contract-benchmark/conversations/inputs.tsv:23006	k
japanese	japanese-conversation-asdc	initials	docs/language-contract-benchmark/conversations/inputs.tsv:28059	ohhwddm
japanese	japanese-conversation-asdc	initials	docs/language-contract-benchmark/conversations/inputs.tsv:29407	e
japanese	japanese-conversation-asdc	initials	docs/language-contract-benchmark/conversations/inputs.tsv:26986	r
japanese	japanese-conversation-asdc	initials	docs/language-contract-benchmark/conversations/inputs.tsv:28490	h
japanese	japanese-conversation-asdc	initials	docs/language-contract-benchmark/conversations/inputs.tsv:22489	sh
japanese	japanese-conversation-asdc	initials	docs/language-contract-benchmark/conversations/inputs.tsv:22593	o
japanese	japanese-conversation-asdc	initials	docs/language-contract-benchmark/conversations/inputs.tsv:21524	med
japanese	japanese-conversation-asdc	initials	docs/language-contract-benchmark/conversations/inputs.tsv:25948	k
japanese	japanese-conversation-asdc	initials	docs/language-contract-benchmark/conversations/inputs.tsv:29096	u
japanese	japanese-conversation-asdc	initials	docs/language-contract-benchmark/conversations/inputs.tsv:18708	k
japanese	japanese-conversation-asdc	initials	docs/language-contract-benchmark/conversations/inputs.tsv:19577	mg
japanese	japanese-conversation-asdc	initials	docs/language-contract-benchmark/conversations/inputs.tsv:27501	h
japanese	japanese-conversation-asdc	initials	docs/language-contract-benchmark/conversations/inputs.tsv:23948	o
japanese	japanese-conversation-asdc	mixed	docs/language-contract-benchmark/conversations/inputs.tsv:27885	nyado
japanese	japanese-conversation-asdc	mixed	docs/language-contract-benchmark/conversations/inputs.tsv:20208	u
japanese	japanese-conversation-asdc	mixed	docs/language-contract-benchmark/conversations/inputs.tsv:16101	snor
japanese	japanese-conversation-asdc	mixed	docs/language-contract-benchmark/conversations/inputs.tsv:28698	kmashit
japanese	japanese-conversation-asdc	mixed	docs/language-contract-benchmark/conversations/inputs.tsv:28220	tnontoushouguunchikakudshukuhakudyadodne
japanese	japanese-conversation-asdc	mixed	docs/language-contract-benchmark/conversations/inputs.tsv:21439	d
japanese	japanese-conversation-asdc	mixed	docs/language-contract-benchmark/conversations/inputs.tsv:19268	dtokoro
japanese	japanese-conversation-asdc	mixed	docs/language-contract-benchmark/conversations/inputs.tsv:18773	a
japanese	japanese-conversation-asdc	mixed	docs/language-contract-benchmark/conversations/inputs.tsv:21620	t
japanese	japanese-conversation-asdc	mixed	docs/language-contract-benchmark/conversations/inputs.tsv:17641	t
japanese	japanese-conversation-asdc	mixed	docs/language-contract-benchmark/conversations/inputs.tsv:27147	y
japanese	japanese-conversation-asdc	mixed	docs/language-contract-benchmark/conversations/inputs.tsv:20280	s
japanese	japanese-conversation-asdc	mixed	docs/language-contract-benchmark/conversations/inputs.tsv:25200	htsuin
japanese	japanese-conversation-asdc	mixed	docs/language-contract-benchmark/conversations/inputs.tsv:25941	d
japanese	japanese-conversation-asdc	mixed	docs/language-contract-benchmark/conversations/inputs.tsv:15797	hkara
japanese	japanese-conversation-asdc	mixed	docs/language-contract-benchmark/conversations/inputs.tsv:22330	onooyadosagashinotwoimasu
japanese	japanese-conversation-asdc	neighbor	docs/language-contract-benchmark/conversations/inputs.tsv:27205	nsdo
japanese	japanese-conversation-asdc	neighbor	docs/language-contract-benchmark/conversations/inputs.tsv:26671	ksra
japanese	japanese-conversation-asdc	neighbor	docs/language-contract-benchmark/conversations/inputs.tsv:23408	mogozsi
japanese	japanese-conversation-asdc	neighbor	docs/language-contract-benchmark/conversations/inputs.tsv:19406	ha
japanese	japanese-conversation-asdc	neighbor	docs/language-contract-benchmark/conversations/inputs.tsv:18712	kodono
japanese	japanese-conversation-asdc	neighbor	docs/language-contract-benchmark/conversations/inputs.tsv:16454	msse
japanese	japanese-conversation-asdc	neighbor	docs/language-contract-benchmark/conversations/inputs.tsv:16494	hrya
japanese	japanese-conversation-asdc	neighbor	docs/language-contract-benchmark/conversations/inputs.tsv:16526	dedu
japanese	japanese-conversation-asdc	neighbor	docs/language-contract-benchmark/conversations/inputs.tsv:20858	hakudedu
japanese	japanese-conversation-asdc	neighbor	docs/language-contract-benchmark/conversations/inputs.tsv:28805	mo
japanese	japanese-conversation-asdc	neighbor	docs/language-contract-benchmark/conversations/inputs.tsv:24358	kashilomari
japanese	japanese-conversation-asdc	neighbor	docs/language-contract-benchmark/conversations/inputs.tsv:20307	ha
japanese	japanese-conversation-asdc	neighbor	docs/language-contract-benchmark/conversations/inputs.tsv:25746	p
japanese	japanese-conversation-asdc	neighbor	docs/language-contract-benchmark/conversations/inputs.tsv:22843	p
japanese	japanese-conversation-asdc	neighbor	docs/language-contract-benchmark/conversations/inputs.tsv:19279	goshukuhakibi
japanese	japanese-conversation-asdc	neighbor	docs/language-contract-benchmark/conversations/inputs.tsv:17077	spudesu
japanese	japanese-conversation-asdc	omission	docs/language-contract-benchmark/conversations/inputs.tsv:23073	shukuhakunisuu
japanese	japanese-conversation-asdc	omission	docs/language-contract-benchmark/conversations/inputs.tsv:21017	entsuki
japanese	japanese-conversation-asdc	omission	docs/language-contract-benchmark/conversations/inputs.tsv:29258	ado
japanese	japanese-conversation-asdc	omission	docs/language-contract-benchmark/conversations/inputs.tsv:23551	kbou
japanese	japanese-conversation-asdc	omission	docs/language-contract-benchmark/conversations/inputs.tsv:21989	eddowo
japanese	japanese-conversation-asdc	omission	docs/language-contract-benchmark/conversations/inputs.tsv:20370	a
japanese	japanese-conversation-asdc	omission	docs/language-contract-benchmark/conversations/inputs.tsv:19748	asune
japanese	japanese-conversation-asdc	omission	docs/language-contract-benchmark/conversations/inputs.tsv:28246	hitoratari
japanese	japanese-conversation-asdc	omission	docs/language-contract-benchmark/conversations/inputs.tsv:19892	mahi
japanese	japanese-conversation-asdc	omission	docs/language-contract-benchmark/conversations/inputs.tsv:15783	hiara
japanese	japanese-conversation-asdc	omission	docs/language-contract-benchmark/conversations/inputs.tsv:29712	otna
japanese	japanese-conversation-asdc	omission	docs/language-contract-benchmark/conversations/inputs.tsv:22667	kanagawanuminomierubashodesuto
japanese	japanese-conversation-asdc	omission	docs/language-contract-benchmark/conversations/inputs.tsv:21161	o
japanese	japanese-conversation-asdc	omission	docs/language-contract-benchmark/conversations/inputs.tsv:30191	e
japanese	japanese-conversation-asdc	omission	docs/language-contract-benchmark/conversations/inputs.tsv:25003	ti
japanese	japanese-conversation-asdc	omission	docs/language-contract-benchmark/conversations/inputs.tsv:23407	mogozi
japanese	japanese-conversation-asdc	three-quarter	docs/language-contract-benchmark/conversations/inputs.tsv:23979	goriy
japanese	japanese-conversation-asdc	three-quarter	docs/language-contract-benchmark/conversations/inputs.tsv:19266	dekirutok
japanese	japanese-conversation-asdc	three-quarter	docs/language-contract-benchmark/conversations/inputs.tsv:26738	okosa
japanese	japanese-conversation-asdc	three-quarter	docs/language-contract-benchmark/conversations/inputs.tsv:24688	yosan
japanese	japanese-conversation-asdc	three-quarter	docs/language-contract-benchmark/conversations/inputs.tsv:19425	desu
japanese	japanese-conversation-asdc	three-quarter	docs/language-contract-benchmark/conversations/inputs.tsv:21021	deshou
japanese	japanese-conversation-asdc	three-quarter	docs/language-contract-benchmark/conversations/inputs.tsv:19098	taious
japanese	japanese-conversation-asdc	three-quarter	docs/language-contract-benchmark/conversations/inputs.tsv:24401	hitodemiyazakiniryoko
japanese	japanese-conversation-asdc	three-quarter	docs/language-contract-benchmark/conversations/inputs.tsv:17775	kodo
japanese	japanese-conversation-asdc	three-quarter	docs/language-contract-benchmark/conversations/inputs.tsv:22751	hey
japanese	japanese-conversation-asdc	three-quarter	docs/language-contract-benchmark/conversations/inputs.tsv:26546	t
japanese	japanese-conversation-asdc	three-quarter	docs/language-contract-benchmark/conversations/inputs.tsv:19242	pur
japanese	japanese-conversation-asdc	three-quarter	docs/language-contract-benchmark/conversations/inputs.tsv:17343	gozaim
japanese	japanese-conversation-asdc	three-quarter	docs/language-contract-benchmark/conversations/inputs.tsv:28880	hokanigokibouhagozaimasu
japanese	japanese-conversation-asdc	three-quarter	docs/language-contract-benchmark/conversations/inputs.tsv:17687	ikagana
japanese	japanese-conversation-asdc	three-quarter	docs/language-contract-benchmark/conversations/inputs.tsv:30211	d
japanese	japanese-conversation-asdc	transpose	docs/language-contract-benchmark/conversations/inputs.tsv:17778	koodmo
japanese	japanese-conversation-asdc	transpose	docs/language-contract-benchmark/conversations/inputs.tsv:30166	mna
japanese	japanese-conversation-asdc	transpose	docs/language-contract-benchmark/conversations/inputs.tsv:29106	sagasih
japanese	japanese-conversation-asdc	transpose	docs/language-contract-benchmark/conversations/inputs.tsv:22865	ed
japanese	japanese-conversation-asdc	transpose	docs/language-contract-benchmark/conversations/inputs.tsv:21733	sekkauk
japanese	japanese-conversation-asdc	transpose	docs/language-contract-benchmark/conversations/inputs.tsv:29051	iakga
japanese	japanese-conversation-asdc	transpose	docs/language-contract-benchmark/conversations/inputs.tsv:18145	hkaude
japanese	japanese-conversation-asdc	transpose	docs/language-contract-benchmark/conversations/inputs.tsv:19803	ow
japanese	japanese-conversation-asdc	transpose	docs/language-contract-benchmark/conversations/inputs.tsv:16166	ot
japanese	japanese-conversation-asdc	transpose	docs/language-contract-benchmark/conversations/inputs.tsv:22920	oschira
japanese	japanese-conversation-asdc	transpose	docs/language-contract-benchmark/conversations/inputs.tsv:25401	yaeki
japanese	japanese-conversation-asdc	transpose	docs/language-contract-benchmark/conversations/inputs.tsv:17306	wsahoku
japanese	japanese-conversation-asdc	transpose	docs/language-contract-benchmark/conversations/inputs.tsv:24316	ed
japanese	japanese-conversation-asdc	transpose	docs/language-contract-benchmark/conversations/inputs.tsv:29767	keishkii
japanese	japanese-conversation-asdc	transpose	docs/language-contract-benchmark/conversations/inputs.tsv:22379	kankuo
japanese	japanese-conversation-asdc	transpose	docs/language-contract-benchmark/conversations/inputs.tsv:15558	goazi
japanese	japanese-conversation-real-persona-chat	full	docs/language-contract-benchmark/conversations/inputs.tsv:392	ii
japanese	japanese-conversation-real-persona-chat	full	docs/language-contract-benchmark/conversations/inputs.tsv:12571	mashite
japanese	japanese-conversation-real-persona-chat	full	docs/language-contract-benchmark/conversations/inputs.tsv:3411	no
japanese	japanese-conversation-real-persona-chat	full	docs/language-contract-benchmark/conversations/inputs.tsv:3587	seido
japanese	japanese-conversation-real-persona-chat	full	docs/language-contract-benchmark/conversations/inputs.tsv:1836	yaki
japanese	japanese-conversation-real-persona-chat	full	docs/language-contract-benchmark/conversations/inputs.tsv:13895	tari
japanese	japanese-conversation-real-persona-chat	full	docs/language-contract-benchmark/conversations/inputs.tsv:8279	saikin
